到期月份,日期,期貨代碼,成交價,成交量
202307,2023-06-27 11:12:15,TX,16749,4
202307,2023-06-27 11:12:15,TX,16749,2
202307,2023-06-27 11:12:15,TX,16749,2
202307,2023-06-27 11:12:15,TX,16749,2
202307,2023-06-27 11:12:15,TX,16749,4
202307,2023-06-27 11:12:15,TX,16749,2
202307,2023-06-27 11:12:15,TX,16749,2
202307,2023-06-27 11:12:15,TX,16749,2
202307,2023-06-27 11:12:15,TX,16749,2
202307,2023-06-27 11:12:15,TX,16749,2
202307,2023-06-27 11:12:15,TX,16749,2
202307,2023-06-27 11:12:15,TX,16749,18
202307,2023-06-27 11:12:15,TX,16748,2
202307,2023-06-27 11:12:15,TX,16748,6
202307,2023-06-27 11:12:15,TX,16748,2
202307,2023-06-27 11:12:15,TX,16748,2
202307,2023-06-27 11:12:15,TX,16748,10
202307,2023-06-27 11:12:15,TX,16748,4
202307,2023-06-27 11:12:15,TX,16748,2
202307,2023-06-27 11:12:15,TX,16748,2
202307,2023-06-27 11:12:15,TX,16748,2
202307,2023-06-27 11:12:15,TX,16748,2
202307,2023-06-27 11:12:15,TX,16748,4
202307,2023-06-27 11:12:15,TX,16749,4
202307,2023-06-27 11:12:15,TX,16749,2
202307,2023-06-27 11:12:15,TX,16748,2
202307,2023-06-27 11:12:15,TX,16748,2
202307,2023-06-27 11:12:15,TX,16748,2
202307,2023-06-27 11:12:15,TX,16748,2
202307,2023-06-27 11:12:15,TX,16748,2
202307,2023-06-27 11:12:15,TX,16748,2
202307,2023-06-27 11:12:15,TX,16748,2
202307,2023-06-27 11:12:15,TX,16748,2
202307,2023-06-27 11:12:15,TX,16748,2
202307,2023-06-27 11:12:15,TX,16748,2
202307,2023-06-27 11:12:15,TX,16748,2
202307,2023-06-27 11:12:15,TX,16748,2
202307,2023-06-27 11:12:16,TX,16748,2
202307,2023-06-27 11:12:16,TX,16748,2
202307,2023-06-27 11:12:16,TX,16748,2
202307,2023-06-27 11:12:16,TX,16748,2
202307,2023-06-27 11:12:16,TX,16748,4
202307,2023-06-27 11:12:16,TX,16749,2
202307,2023-06-27 11:12:16,TX,16749,2
202307,2023-06-27 11:12:17,TX,16749,2
202307,2023-06-27 11:12:18,TX,16748,2
202307,2023-06-27 11:12:18,TX,16748,2
202307,2023-06-27 11:12:18,TX,16748,2
202307,2023-06-27 11:12:18,TX,16748,4
202307,2023-06-27 11:12:18,TX,16748,2
202307,2023-06-27 11:12:18,TX,16748,2
202307,2023-06-27 11:12:18,TX,16749,4
202307,2023-06-27 11:12:18,TX,16748,2
202307,2023-06-27 11:12:19,TX,16748,2
202307,2023-06-27 11:12:19,TX,16748,2
202307,2023-06-27 11:12:19,TX,16748,2
202307,2023-06-27 11:12:19,TX,16748,2
202308,2023-06-27 11:12:19,TX,16716,2
202307,2023-06-27 11:12:20,TX,16748,6
202307,2023-06-27 11:12:20,TX,16747,2
202307,2023-06-27 11:12:20,TX,16747,2
202307,2023-06-27 11:12:20,TX,16747,2
202307,2023-06-27 11:12:20,TX,16748,2
202307,2023-06-27 11:12:20,TX,16747,2
202307,2023-06-27 11:12:20,TX,16747,2
202307,2023-06-27 11:12:20,TX,16747,2
202307,2023-06-27 11:12:20,TX,16747,2
202307,2023-06-27 11:12:20,TX,16747,4
202307,2023-06-27 11:12:20,TX,16748,4
202307,2023-06-27 11:12:20,TX,16747,4
202307,2023-06-27 11:12:20,TX,16747,2
202307,2023-06-27 11:12:20,TX,16747,2
202307,2023-06-27 11:12:20,TX,16748,4
202307,2023-06-27 11:12:20,TX,16748,4
202307,2023-06-27 11:12:20,TX,16748,4
202307,2023-06-27 11:12:20,TX,16747,2
202307,2023-06-27 11:12:20,TX,16747,2
202307,2023-06-27 11:12:20,TX,16747,60
202307,2023-06-27 11:12:20,TX,16747,2
202307,2023-06-27 11:12:20,TX,16747,2
202307,2023-06-27 11:12:20,TX,16747,2
202307,2023-06-27 11:12:20,TX,16747,2
202307,2023-06-27 11:12:20,TX,16747,8
202307,2023-06-27 11:12:20,TX,16747,2
202307,2023-06-27 11:12:20,TX,16747,2
202307,2023-06-27 11:12:20,TX,16747,4
202307,2023-06-27 11:12:20,TX,16747,2
202307,2023-06-27 11:12:20,TX,16747,2
202307,2023-06-27 11:12:20,TX,16746,2
202307,2023-06-27 11:12:20,TX,16746,2
202307,2023-06-27 11:12:20,TX,16746,4
202307,2023-06-27 11:12:20,TX,16746,2
202307,2023-06-27 11:12:20,TX,16746,2
202307,2023-06-27 11:12:20,TX,16746,2
202307,2023-06-27 11:12:20,TX,16746,2
202307,2023-06-27 11:12:20,TX,16746,2
202307,2023-06-27 11:12:20,TX,16746,2
202307,2023-06-27 11:12:20,TX,16746,2
202307,2023-06-27 11:12:20,TX,16746,2
202307,2023-06-27 11:12:20,TX,16748,2
202307,2023-06-27 11:12:20,TX,16747,6
202307,2023-06-27 11:12:20,TX,16746,2
202307,2023-06-27 11:12:20,TX,16746,4
202307,2023-06-27 11:12:20,TX,16746,2
202307,2023-06-27 11:12:20,TX,16746,2
202307,2023-06-27 11:12:20,TX,16746,2
202307,2023-06-27 11:12:20,TX,16746,10
202307,2023-06-27 11:12:20,TX,16746,2
202307,2023-06-27 11:12:20,TX,16746,2
202307,2023-06-27 11:12:20,TX,16746,4
202307,2023-06-27 11:12:20,TX,16746,2
202307,2023-06-27 11:12:20,TX,16746,2
202307,2023-06-27 11:12:20,TX,16746,4
202307,2023-06-27 11:12:20,TX,16746,2
202307,2023-06-27 11:12:20,TX,16746,4
202307,2023-06-27 11:12:20,TX,16746,2
202307,2023-06-27 11:12:20,TX,16746,2
202307,2023-06-27 11:12:20,TX,16746,2
202307,2023-06-27 11:12:20,TX,16745,2
202307,2023-06-27 11:12:20,TX,16745,2
202307,2023-06-27 11:12:20,TX,16745,4
202307,2023-06-27 11:12:20,TX,16745,2
202307,2023-06-27 11:12:20,TX,16745,10
202307,2023-06-27 11:12:20,TX,16745,2
202307,2023-06-27 11:12:20,TX,16745,2
202307,2023-06-27 11:12:20,TX,16745,2
202307,2023-06-27 11:12:20,TX,16745,2
202307,2023-06-27 11:12:20,TX,16745,2
202307,2023-06-27 11:12:20,TX,16745,6
202307,2023-06-27 11:12:20,TX,16745,2
202307,2023-06-27 11:12:20,TX,16745,2
202307,2023-06-27 11:12:20,TX,16745,2
202307,2023-06-27 11:12:20,TX,16745,2
202307,2023-06-27 11:12:20,TX,16745,2
202307,2023-06-27 11:12:20,TX,16745,8
202307,2023-06-27 11:12:20,TX,16745,2
202307,2023-06-27 11:12:20,TX,16745,6
202307,2023-06-27 11:12:20,TX,16745,2
202307,2023-06-27 11:12:20,TX,16745,2
202307,2023-06-27 11:12:20,TX,16747,14
202307,2023-06-27 11:12:20,TX,16746,2
202307,2023-06-27 11:12:20,TX,16745,2
202307,2023-06-27 11:12:20,TX,16745,26
202307,2023-06-27 11:12:20,TX,16745,2
202307,2023-06-27 11:12:20,TX,16745,2
202307,2023-06-27 11:12:20,TX,16745,2
202307,2023-06-27 11:12:20,TX,16745,2
202307,2023-06-27 11:12:20,TX,16745,4
202307,2023-06-27 11:12:20,TX,16745,2
202307,2023-06-27 11:12:20,TX,16745,2
202307,2023-06-27 11:12:20,TX,16745,2
202307,2023-06-27 11:12:20,TX,16745,2
202307,2023-06-27 11:12:20,TX,16745,2
202307,2023-06-27 11:12:20,TX,16745,12
202307,2023-06-27 11:12:20,TX,16745,2
202307,2023-06-27 11:12:20,TX,16745,2
202307,2023-06-27 11:12:20,TX,16746,2
202307,2023-06-27 11:12:20,TX,16745,2
202307,2023-06-27 11:12:20,TX,16746,2
202307,2023-06-27 11:12:20,TX,16745,2
202307,2023-06-27 11:12:20,TX,16745,2
202307,2023-06-27 11:12:20,TX,16745,2
202307,2023-06-27 11:12:20,TX,16745,4
202307,2023-06-27 11:12:20,TX,16745,2
202307,2023-06-27 11:12:20,TX,16745,2
202307,2023-06-27 11:12:20,TX,16745,2
202307,2023-06-27 11:12:20,TX,16744,2
202307,2023-06-27 11:12:20,TX,16744,2
202307,2023-06-27 11:12:20,TX,16744,2
202307,2023-06-27 11:12:20,TX,16744,2
202307,2023-06-27 11:12:20,TX,16744,2
202307,2023-06-27 11:12:20,TX,16744,8
202307,2023-06-27 11:12:20,TX,16744,2
202307,2023-06-27 11:12:20,TX,16744,2
202307,2023-06-27 11:12:20,TX,16744,12
202307,2023-06-27 11:12:20,TX,16744,12
202307,2023-06-27 11:12:20,TX,16744,12
202307,2023-06-27 11:12:20,TX,16744,4
202307,2023-06-27 11:12:20,TX,16744,2
202307,2023-06-27 11:12:20,TX,16744,2
202307,2023-06-27 11:12:20,TX,16743,4
202307,2023-06-27 11:12:20,TX,16743,2
202307,2023-06-27 11:12:20,TX,16743,4
202307,2023-06-27 11:12:20,TX,16744,10
202307,2023-06-27 11:12:20,TX,16744,2
202307,2023-06-27 11:12:20,TX,16744,2
202307,2023-06-27 11:12:20,TX,16744,2
202307,2023-06-27 11:12:20,TX,16744,2
202307,2023-06-27 11:12:20,TX,16744,2
202307,2023-06-27 11:12:20,TX,16743,6
202307,2023-06-27 11:12:20,TX,16743,6
202307,2023-06-27 11:12:20,TX,16743,4
202307,2023-06-27 11:12:20,TX,16743,2
202307,2023-06-27 11:12:20,TX,16743,2
202307,2023-06-27 11:12:20,TX,16743,2
202307,2023-06-27 11:12:20,TX,16743,2
202307,2023-06-27 11:12:20,TX,16743,2
202307,2023-06-27 11:12:20,TX,16743,2
202307,2023-06-27 11:12:20,TX,16743,2
202307,2023-06-27 11:12:20,TX,16743,2
202307,2023-06-27 11:12:20,TX,16743,2
202307,2023-06-27 11:12:20,TX,16743,2
202307,2023-06-27 11:12:20,TX,16743,2
202307,2023-06-27 11:12:20,TX,16743,2
202307,2023-06-27 11:12:20,TX,16743,2
202307,2023-06-27 11:12:20,TX,16743,2
202307,2023-06-27 11:12:20,TX,16743,6
202307,2023-06-27 11:12:20,TX,16742,2
202307,2023-06-27 11:12:20,TX,16742,2
202307,2023-06-27 11:12:20,TX,16742,2
202307,2023-06-27 11:12:20,TX,16742,2
202307,2023-06-27 11:12:20,TX,16742,2
202307,2023-06-27 11:12:20,TX,16743,2
202307,2023-06-27 11:12:20,TX,16743,2
202307,2023-06-27 11:12:20,TX,16743,16
202307,2023-06-27 11:12:20,TX,16742,20
202307,2023-06-27 11:12:20,TX,16742,2
202307,2023-06-27 11:12:20,TX,16742,2
202307,2023-06-27 11:12:20,TX,16742,2
202307,2023-06-27 11:12:20,TX,16742,2
202307,2023-06-27 11:12:20,TX,16742,30
202307,2023-06-27 11:12:20,TX,16742,2
202307,2023-06-27 11:12:20,TX,16742,2
202307,2023-06-27 11:12:20,TX,16743,18
202307,2023-06-27 11:12:20,TX,16743,14
202307,2023-06-27 11:12:20,TX,16743,2
202307,2023-06-27 11:12:20,TX,16743,2
202307,2023-06-27 11:12:20,TX,16743,20
202307,2023-06-27 11:12:20,TX,16743,2
202307,2023-06-27 11:12:20,TX,16743,2
202307,2023-06-27 11:12:20,TX,16743,2
202307,2023-06-27 11:12:20,TX,16743,4
202307,2023-06-27 11:12:20,TX,16743,2
202307,2023-06-27 11:12:20,TX,16743,2
202307,2023-06-27 11:12:20,TX,16743,2
202307,2023-06-27 11:12:20,TX,16743,2
202307,2023-06-27 11:12:20,TX,16743,2
202307,2023-06-27 11:12:20,TX,16743,4
202307,2023-06-27 11:12:20,TX,16743,4
202307,2023-06-27 11:12:20,TX,16742,2
202307,2023-06-27 11:12:20,TX,16742,2
202307,2023-06-27 11:12:20,TX,16743,2
202307,2023-06-27 11:12:20,TX,16743,6
202307,2023-06-27 11:12:20,TX,16743,2
202307,2023-06-27 11:12:20,TX,16743,2
202307,2023-06-27 11:12:20,TX,16743,2
202307,2023-06-27 11:12:20,TX,16743,2
202307,2023-06-27 11:12:20,TX,16742,2
202307,2023-06-27 11:12:20,TX,16742,6
202307,2023-06-27 11:12:20,TX,16744,2
202307,2023-06-27 11:12:20,TX,16744,2
202307,2023-06-27 11:12:20,TX,16743,2
202307,2023-06-27 11:12:20,TX,16743,2
202307,2023-06-27 11:12:20,TX,16742,4
202307,2023-06-27 11:12:20,TX,16744,2
202307,2023-06-27 11:12:20,TX,16744,2
202307,2023-06-27 11:12:20,TX,16743,2
202307,2023-06-27 11:12:20,TX,16743,2
202307,2023-06-27 11:12:20,TX,16743,2
202307,2023-06-27 11:12:20,TX,16743,2
202307,2023-06-27 11:12:20,TX,16743,2
202307,2023-06-27 11:12:20,TX,16743,2
202307,2023-06-27 11:12:20,TX,16744,2
202307,2023-06-27 11:12:20,TX,16744,4
202307,2023-06-27 11:12:20,TX,16743,2
202307,2023-06-27 11:12:20,TX,16743,2
202307,2023-06-27 11:12:20,TX,16743,2
202307,2023-06-27 11:12:20,TX,16743,2
202307,2023-06-27 11:12:20,TX,16743,2
202307,2023-06-27 11:12:20,TX,16743,2
202307,2023-06-27 11:12:20,TX,16743,2
202307,2023-06-27 11:12:20,TX,16743,2
202307,2023-06-27 11:12:20,TX,16743,6
202307,2023-06-27 11:12:20,TX,16742,2
202307,2023-06-27 11:12:20,TX,16742,4
202307,2023-06-27 11:12:20,TX,16742,2
202307,2023-06-27 11:12:20,TX,16743,2
202307,2023-06-27 11:12:20,TX,16743,2
202307,2023-06-27 11:12:20,TX,16742,4
202307,2023-06-27 11:12:20,TX,16743,2
202307,2023-06-27 11:12:20,TX,16743,2
202307,2023-06-27 11:12:20,TX,16743,2
202307,2023-06-27 11:12:20,TX,16743,2
202307,2023-06-27 11:12:20,TX,16742,4
202307,2023-06-27 11:12:20,TX,16742,2
202307,2023-06-27 11:12:20,TX,16742,10
202307,2023-06-27 11:12:20,TX,16742,4
202307,2023-06-27 11:12:20,TX,16742,2
202307,2023-06-27 11:12:20,TX,16742,2
202307,2023-06-27 11:12:20,TX,16742,4
202307,2023-06-27 11:12:20,TX,16744,2
202307,2023-06-27 11:12:20,TX,16743,2
202307,2023-06-27 11:12:20,TX,16744,2
202307,2023-06-27 11:12:20,TX,16743,2
202307,2023-06-27 11:12:20,TX,16743,2
202307,2023-06-27 11:12:20,TX,16742,2
202307,2023-06-27 11:12:20,TX,16742,2
202307,2023-06-27 11:12:20,TX,16742,2
202307,2023-06-27 11:12:20,TX,16742,2
202307,2023-06-27 11:12:20,TX,16742,4
202307,2023-06-27 11:12:20,TX,16743,4
202307,2023-06-27 11:12:20,TX,16742,2
202307,2023-06-27 11:12:20,TX,16742,4
202307,2023-06-27 11:12:20,TX,16742,2
202307,2023-06-27 11:12:20,TX,16741,2
202307,2023-06-27 11:12:20,TX,16741,2
202307,2023-06-27 11:12:20,TX,16741,2
202307,2023-06-27 11:12:20,TX,16742,2
202307,2023-06-27 11:12:20,TX,16742,4
202307,2023-06-27 11:12:20,TX,16742,2
202307,2023-06-27 11:12:20,TX,16742,2
202307,2023-06-27 11:12:20,TX,16742,2
202307,2023-06-27 11:12:20,TX,16742,2
202307,2023-06-27 11:12:20,TX,16742,2
202307,2023-06-27 11:12:20,TX,16742,2
202307,2023-06-27 11:12:20,TX,16744,2
202307,2023-06-27 11:12:20,TX,16744,2
202307,2023-06-27 11:12:20,TX,16744,2
202307,2023-06-27 11:12:20,TX,16742,2
202307,2023-06-27 11:12:20,TX,16742,2
202307,2023-06-27 11:12:20,TX,16742,4
202307,2023-06-27 11:12:20,TX,16741,2
202307,2023-06-27 11:12:20,TX,16741,2
202307,2023-06-27 11:12:20,TX,16741,2
202307,2023-06-27 11:12:20,TX,16741,2
202307,2023-06-27 11:12:20,TX,16742,8
202307,2023-06-27 11:12:20,TX,16742,2
202307,2023-06-27 11:12:20,TX,16742,2
202307,2023-06-27 11:12:20,TX,16742,4
202307,2023-06-27 11:12:20,TX,16742,4
202307,2023-06-27 11:12:20,TX,16742,2
202307,2023-06-27 11:12:20,TX,16741,6
202307,2023-06-27 11:12:20,TX,16742,4
202307,2023-06-27 11:12:20,TX,16742,2
202307,2023-06-27 11:12:20,TX,16742,6
202307,2023-06-27 11:12:20,TX,16742,2
202307,2023-06-27 11:12:20,TX,16742,2
202307,2023-06-27 11:12:20,TX,16742,2
202307,2023-06-27 11:12:20,TX,16742,2
202307,2023-06-27 11:12:20,TX,16742,2
202307,2023-06-27 11:12:20,TX,16742,2
202307,2023-06-27 11:12:20,TX,16741,6
202307,2023-06-27 11:12:20,TX,16741,2
202307,2023-06-27 11:12:20,TX,16742,20
202307,2023-06-27 11:12:20,TX,16742,4
202307,2023-06-27 11:12:20,TX,16742,2
202307,2023-06-27 11:12:20,TX,16742,4
202307,2023-06-27 11:12:20,TX,16742,4
202307,2023-06-27 11:12:20,TX,16742,4
202307,2023-06-27 11:12:20,TX,16742,2
202307,2023-06-27 11:12:20,TX,16742,10
202307,2023-06-27 11:12:20,TX,16743,2
202307,2023-06-27 11:12:20,TX,16743,2
202307,2023-06-27 11:12:20,TX,16743,16
202307,2023-06-27 11:12:20,TX,16742,2
202307,2023-06-27 11:12:20,TX,16742,4
202308,2023-06-27 11:12:20,TX,16715,2
202308,2023-06-27 11:12:20,TX,16714,2
202308,2023-06-27 11:12:20,TX,16712,2
202308,2023-06-27 11:12:20,TX,16711,2
202308,2023-06-27 11:12:20,TX,16710,2
202309,2023-06-27 11:12:20,TX,16690,2
202309,2023-06-27 11:12:20,TX,16688,2
202307,2023-06-27 11:12:21,TX,16742,4
202307,2023-06-27 11:12:21,TX,16742,4
202307,2023-06-27 11:12:21,TX,16742,2
202307,2023-06-27 11:12:21,TX,16742,2
202307,2023-06-27 11:12:21,TX,16742,2
202307,2023-06-27 11:12:21,TX,16742,4
202307,2023-06-27 11:12:21,TX,16742,2
202307,2023-06-27 11:12:21,TX,16742,2
202307,2023-06-27 11:12:21,TX,16742,4
202307,2023-06-27 11:12:21,TX,16742,2
202307,2023-06-27 11:12:21,TX,16742,2
202307,2023-06-27 11:12:21,TX,16742,2
202307,2023-06-27 11:12:21,TX,16742,4
202307,2023-06-27 11:12:21,TX,16742,2
202307,2023-06-27 11:12:21,TX,16741,2
202307,2023-06-27 11:12:21,TX,16742,2
202307,2023-06-27 11:12:21,TX,16743,6
202307,2023-06-27 11:12:21,TX,16742,4
202307,2023-06-27 11:12:21,TX,16742,2
202307,2023-06-27 11:12:21,TX,16742,2
202307,2023-06-27 11:12:21,TX,16742,2
202307,2023-06-27 11:12:21,TX,16742,2
202307,2023-06-27 11:12:21,TX,16742,2
202307,2023-06-27 11:12:21,TX,16742,4
202307,2023-06-27 11:12:21,TX,16742,2
202307,2023-06-27 11:12:21,TX,16742,2
202307,2023-06-27 11:12:21,TX,16742,2
202307,2023-06-27 11:12:21,TX,16741,12
202307,2023-06-27 11:12:21,TX,16742,2
202307,2023-06-27 11:12:21,TX,16741,8
202307,2023-06-27 11:12:21,TX,16742,2
202307,2023-06-27 11:12:21,TX,16742,2
202307,2023-06-27 11:12:21,TX,16743,2
202307,2023-06-27 11:12:21,TX,16742,2
202307,2023-06-27 11:12:21,TX,16742,2
202307,2023-06-27 11:12:21,TX,16741,2
202307,2023-06-27 11:12:21,TX,16741,2
202307,2023-06-27 11:12:21,TX,16741,10
202307,2023-06-27 11:12:21,TX,16742,6
202307,2023-06-27 11:12:21,TX,16741,4
202307,2023-06-27 11:12:21,TX,16741,2
202307,2023-06-27 11:12:21,TX,16741,2
202307,2023-06-27 11:12:21,TX,16743,2
202307,2023-06-27 11:12:21,TX,16742,2
202307,2023-06-27 11:12:21,TX,16741,4
202307,2023-06-27 11:12:21,TX,16741,2
202307,2023-06-27 11:12:21,TX,16741,2
202307,2023-06-27 11:12:21,TX,16741,2
202307,2023-06-27 11:12:21,TX,16741,8
202307,2023-06-27 11:12:21,TX,16741,2
202307,2023-06-27 11:12:21,TX,16741,2
202307,2023-06-27 11:12:21,TX,16741,2
202307,2023-06-27 11:12:21,TX,16741,4
202307,2023-06-27 11:12:21,TX,16741,6
202307,2023-06-27 11:12:21,TX,16741,2
202307,2023-06-27 11:12:21,TX,16741,2
202307,2023-06-27 11:12:21,TX,16741,2
202307,2023-06-27 11:12:21,TX,16741,2
202307,2023-06-27 11:12:21,TX,16741,2
202307,2023-06-27 11:12:21,TX,16740,2
202307,2023-06-27 11:12:21,TX,16740,2
202307,2023-06-27 11:12:21,TX,16742,2
202307,2023-06-27 11:12:21,TX,16741,2
202307,2023-06-27 11:12:21,TX,16740,2
202307,2023-06-27 11:12:21,TX,16740,2
202307,2023-06-27 11:12:21,TX,16742,2
202307,2023-06-27 11:12:21,TX,16742,2
202307,2023-06-27 11:12:21,TX,16741,2
202307,2023-06-27 11:12:21,TX,16741,2
202307,2023-06-27 11:12:21,TX,16742,6
202307,2023-06-27 11:12:21,TX,16740,2
202307,2023-06-27 11:12:21,TX,16740,2
202307,2023-06-27 11:12:21,TX,16740,2
202307,2023-06-27 11:12:21,TX,16740,2
202307,2023-06-27 11:12:21,TX,16740,2
202307,2023-06-27 11:12:21,TX,16740,2
202307,2023-06-27 11:12:21,TX,16740,2
202307,2023-06-27 11:12:21,TX,16740,6
202307,2023-06-27 11:12:21,TX,16742,4
202307,2023-06-27 11:12:21,TX,16740,4
202307,2023-06-27 11:12:21,TX,16740,2
202307,2023-06-27 11:12:21,TX,16740,2
202307,2023-06-27 11:12:21,TX,16740,2
202307,2023-06-27 11:12:21,TX,16740,2
202307,2023-06-27 11:12:21,TX,16740,2
202307,2023-06-27 11:12:21,TX,16740,6
202307,2023-06-27 11:12:21,TX,16742,2
202307,2023-06-27 11:12:21,TX,16740,2
202307,2023-06-27 11:12:21,TX,16740,2
202307,2023-06-27 11:12:21,TX,16740,2
202307,2023-06-27 11:12:21,TX,16740,2
202307,2023-06-27 11:12:21,TX,16740,2
202307,2023-06-27 11:12:21,TX,16740,2
202307,2023-06-27 11:12:21,TX,16740,2
202307,2023-06-27 11:12:21,TX,16740,2
202307,2023-06-27 11:12:21,TX,16740,2
202307,2023-06-27 11:12:21,TX,16740,2
202307,2023-06-27 11:12:21,TX,16740,2
202307,2023-06-27 11:12:21,TX,16740,2
202307,2023-06-27 11:12:21,TX,16741,2
202307,2023-06-27 11:12:21,TX,16740,2
202307,2023-06-27 11:12:21,TX,16740,8
202307,2023-06-27 11:12:21,TX,16740,2
202307,2023-06-27 11:12:21,TX,16740,2
202307,2023-06-27 11:12:21,TX,16740,2
202307,2023-06-27 11:12:21,TX,16740,2
202307,2023-06-27 11:12:21,TX,16740,2
202307,2023-06-27 11:12:21,TX,16739,2
202307,2023-06-27 11:12:21,TX,16741,2
202307,2023-06-27 11:12:21,TX,16739,2
202307,2023-06-27 11:12:21,TX,16740,4
202307,2023-06-27 11:12:21,TX,16740,2
202307,2023-06-27 11:12:21,TX,16739,2
202307,2023-06-27 11:12:21,TX,16739,2
202307,2023-06-27 11:12:21,TX,16739,10
202307,2023-06-27 11:12:21,TX,16739,2
202307,2023-06-27 11:12:21,TX,16739,6
202307,2023-06-27 11:12:21,TX,16741,2
202307,2023-06-27 11:12:21,TX,16740,2
202307,2023-06-27 11:12:21,TX,16740,2
202307,2023-06-27 11:12:21,TX,16739,4
202307,2023-06-27 11:12:21,TX,16739,4
202307,2023-06-27 11:12:21,TX,16739,2
202307,2023-06-27 11:12:21,TX,16739,2
202307,2023-06-27 11:12:21,TX,16739,4
202307,2023-06-27 11:12:21,TX,16739,2
202307,2023-06-27 11:12:21,TX,16739,2
202307,2023-06-27 11:12:21,TX,16739,2
202307,2023-06-27 11:12:21,TX,16739,2
202307,2023-06-27 11:12:21,TX,16739,2
202307,2023-06-27 11:12:21,TX,16739,4
202307,2023-06-27 11:12:21,TX,16739,2
202307,2023-06-27 11:12:21,TX,16738,2
202307,2023-06-27 11:12:21,TX,16738,2
202307,2023-06-27 11:12:21,TX,16738,2
202307,2023-06-27 11:12:21,TX,16738,2
202307,2023-06-27 11:12:21,TX,16738,2
202307,2023-06-27 11:12:21,TX,16738,2
202307,2023-06-27 11:12:21,TX,16738,2
202307,2023-06-27 11:12:21,TX,16740,2
202307,2023-06-27 11:12:21,TX,16739,2
202307,2023-06-27 11:12:21,TX,16739,2
202307,2023-06-27 11:12:21,TX,16739,2
202307,2023-06-27 11:12:21,TX,16741,2
202307,2023-06-27 11:12:21,TX,16741,4
202307,2023-06-27 11:12:21,TX,16741,2
202307,2023-06-27 11:12:21,TX,16741,2
202307,2023-06-27 11:12:21,TX,16741,2
202307,2023-06-27 11:12:21,TX,16740,4
202307,2023-06-27 11:12:21,TX,16740,2
202307,2023-06-27 11:12:21,TX,16740,6
202307,2023-06-27 11:12:21,TX,16740,2
202307,2023-06-27 11:12:21,TX,16740,2
202307,2023-06-27 11:12:21,TX,16740,2
202307,2023-06-27 11:12:21,TX,16740,2
202307,2023-06-27 11:12:21,TX,16739,2
202307,2023-06-27 11:12:21,TX,16739,2
202307,2023-06-27 11:12:21,TX,16741,2
202307,2023-06-27 11:12:21,TX,16739,2
202307,2023-06-27 11:12:21,TX,16741,2
202307,2023-06-27 11:12:21,TX,16742,2
202307,2023-06-27 11:12:21,TX,16742,6
202307,2023-06-27 11:12:21,TX,16741,2
202307,2023-06-27 11:12:21,TX,16740,2
202307,2023-06-27 11:12:21,TX,16739,2
202307,2023-06-27 11:12:21,TX,16741,4
202307,2023-06-27 11:12:21,TX,16741,2
202307,2023-06-27 11:12:21,TX,16742,4
202307,2023-06-27 11:12:21,TX,16741,2
202307,2023-06-27 11:12:21,TX,16741,2
202307,2023-06-27 11:12:21,TX,16741,8
202307,2023-06-27 11:12:21,TX,16740,2
202307,2023-06-27 11:12:21,TX,16742,4
202307,2023-06-27 11:12:21,TX,16740,2
202307,2023-06-27 11:12:21,TX,16742,8
202307,2023-06-27 11:12:21,TX,16742,2
202307,2023-06-27 11:12:21,TX,16741,2
202307,2023-06-27 11:12:21,TX,16741,2
202307,2023-06-27 11:12:21,TX,16741,2
202307,2023-06-27 11:12:21,TX,16741,2
202307,2023-06-27 11:12:21,TX,16741,2
202308,2023-06-27 11:12:21,TX,16707,2
202307,2023-06-27 11:12:22,TX,16741,2
202307,2023-06-27 11:12:22,TX,16740,2
202307,2023-06-27 11:12:22,TX,16740,2
202307,2023-06-27 11:12:22,TX,16741,2
202307,2023-06-27 11:12:22,TX,16742,8
202307,2023-06-27 11:12:22,TX,16742,10
202307,2023-06-27 11:12:22,TX,16742,2
202307,2023-06-27 11:12:22,TX,16742,2
202307,2023-06-27 11:12:22,TX,16741,2
202307,2023-06-27 11:12:22,TX,16741,2
202307,2023-06-27 11:12:22,TX,16741,2
202307,2023-06-27 11:12:22,TX,16742,2
202307,2023-06-27 11:12:22,TX,16742,2
202307,2023-06-27 11:12:22,TX,16742,2
202307,2023-06-27 11:12:22,TX,16741,2
202307,2023-06-27 11:12:22,TX,16742,2
202307,2023-06-27 11:12:22,TX,16741,2
202307,2023-06-27 11:12:22,TX,16741,8
202307,2023-06-27 11:12:22,TX,16741,2
202307,2023-06-27 11:12:22,TX,16741,2
202307,2023-06-27 11:12:22,TX,16741,2
202307,2023-06-27 11:12:22,TX,16743,2
202307,2023-06-27 11:12:22,TX,16741,2
202307,2023-06-27 11:12:22,TX,16741,2
202307,2023-06-27 11:12:22,TX,16741,2
202307,2023-06-27 11:12:22,TX,16741,2
202307,2023-06-27 11:12:22,TX,16741,2
202307,2023-06-27 11:12:22,TX,16740,2
202307,2023-06-27 11:12:22,TX,16740,2
202307,2023-06-27 11:12:22,TX,16742,2
202307,2023-06-27 11:12:22,TX,16740,2
202307,2023-06-27 11:12:22,TX,16742,2
202307,2023-06-27 11:12:22,TX,16740,2
202307,2023-06-27 11:12:22,TX,16742,2
202307,2023-06-27 11:12:22,TX,16743,6
202307,2023-06-27 11:12:23,TX,16742,2
202307,2023-06-27 11:12:23,TX,16742,2
